"NUTS3","funding_by_region","population","funding_per_capita_germany_aaw","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DEA59",26896006.58,136365,197.235409232574,38092,5.28439798605248,10.5477595653139,"DEA"
"DEA5A",52780210.56,280800,187.963712820513,38128,5.23624892728762,10.5487041993385,"DEA"
"DEA5B",31622209.59,302995,104.365450221951,33403,4.64789868410559,10.4164009952905,"DEA"
"DEA5C",85289307.96,396035,215.358006135821,29099,5.37230178812887,10.278459088308,"DEA"
"DEB11",19557225.31,112586,173.709211713712,65163,5.15738270415933,11.0846471021718,"DEB"
"DEB12",11149388.67,127770,87.2613968067621,24568,4.46890817497924,10.1092000621207,"DEB"
"DEB13",39301460.32,129171,304.259162815183,25633,5.71787984748707,10.1516358628399,"DEB"
"DEB14",15357275.47,156821,97.9286923945135,28574,4.58423958519297,10.2602524924251,"DEB"
"DEB15",11056339.12,80615,137.149899150282,27655,4.92107448205911,10.2275618224288,"DEB"
"DEB17",16567534.68,211925,78.176405237702,30130,4.35896787872059,10.3132766321243,"DEB"
"DEB18",21297221.33,180655,117.888911627135,29541,4.76974275415636,10.2935344079159,"DEB"
"DEB1A",3124868.37,123543,25.2937711566013,24453,3.23055816607762,10.1045081867626,"DEB"
"DEB1B",33800288.3,200302,168.746634082535,31375,5.12839838337614,10.3537666764341,"DEB"
"DEB1C",5249566.61,62391,84.1398055809332,27890,4.43247976749811,10.2360234806215,"DEB"
"DEB1D",125366759.43,102529,1222.74438870954,32262,7.10885311033475,10.3816453460377,"DEB"
"DEB21",81037359.42,114914,705.200057608298,42055,6.55848153221444,10.6467335643965,"DEB"
"DEB22",34524333.1,111828,308.727090710734,31427,5.73245768506205,10.3554226750291,"DEB"
"DEB23",37397741.75,97180,384.829612574604,26407,5.95280067158582,10.1813844055031,"DEB"
"DEB24",30914853.45,60794,508.518167088857,30461,6.23150094167217,10.3242024558512,"DEB"
"DEB25",92005434.07,147999,621.66253873337,19305,6.43239740328058,9.86811940869834,"DEB"
"DEB31",3349603.44,48363,69.2596290552695,32321,4.23786218313073,10.3834724527504,"DEB"
"DEB32",90259621.17,98520,916.155310292326,47864,6.82018590302257,10.7761189350699,"DEB"
"DEB33",26033354.91,45362,573.902273047926,41023,6.3524591258103,10.6218881640082,"DEB"
"DEB34",9100852.81,164718,55.2511128716959,83718,4.01188848266914,11.3352092871203,"DEB"
"DEB35",101168914.09,209779,482.264259482598,54838,6.17849222000105,10.9121386632811,"DEB"
"DEB36",4444004.4,52999,83.8507217117304,29711,4.42903809540845,10.299272626591,"DEB"
"DEB37",15809719.11,40125,394.011691214953,37010,5.97638058199209,10.5189434253802,"DEB"
"DEB38",7546038.79,50284,150.068387359796,49467,5.01109110593023,10.8090610595691,"DEB"
"DEB39",4827424.97,82102,58.7978973715622,35244,4.07410609527818,10.4700505809866,"DEB"
"DEB3A",3484710.67,34260,101.713679801518,44335,4.62216180533137,10.6995297118141,"DEB"
"DEB3B",10096633.44,127274,79.3298980153056,23301,4.37361508173771,10.0562515570878,"DEB"
"DEB3C",5754226.95,132203,43.5256911719099,21344,3.77335136541122,9.96852594871535,"DEB"
"DEB3D",7675485.92,75230,102.026929682308,28104,4.62523679493126,10.2436671939457,"DEB"
"DEB3E",12492283.84,127303,98.1303177458504,36861,4.58629636822244,10.5149093605357,"DEB"
"DEB3F",29017773.77,104966,276.449267096012,20051,5.62202732165369,9.9060343068027,"DEB"
"DEB3G",7308431.13,70997,102.939999295745,16752,4.63414628738319,9.72627293311032,"DEB"
"DEB3H",11687443.27,110526,105.743836472866,25774,4.66101953228328,10.1571215108483,"DEB"
"DEB3I",3010610.54,151546,19.8659848494846,19075,2.98900896515745,9.85613385615266,"DEB"
"DEB3J",3534180.21,208749,16.9302857019674,34967,2.82910407148803,10.4621600385593,"DEB"
"DEB3K",5920343.13,96474,61.3672401890665,15460,4.11687614535669,9.64601132214141,"DEB"
"DEC01",297984917.66,327380,910.21112364836,42983,6.81367657661131,10.6685599676675,"DEC"
"DEC02",32840310.87,103997,315.781328980644,25092,5.75504997714985,10.1303043492166,"DEC"
"DEC03",30425475.32,133735,227.5057039668,24855,5.42717531045824,10.1208142185288,"DEC"
"DEC04",16117273.08,197009,81.809831429021,32719,4.40439742500547,10.3957112279025,"DEC"
"DEC05",33070654.84,144584,228.729699275162,37974,5.43254095387935,10.5446569940034,"DEC"
"DEC06",2244640.79,88892,25.2513250911218,25809,3.22887863320071,10.1584785472895,"DEC"
"DED21",1213668228.1,543825,2231.72569870822,38024,7.71053042110503,10.5459728182938,"DED"
"DED2C",85085527.39,306273,277.809429463257,24429,5.62693537309644,10.1035262301352,"DED"
"DED2D",153324093.47,260000,589.708051807692,24909,6.37962758698767,10.1229844629301,"DED"
"DED2E",62445379.64,245244,254.625514344897,27013,5.53979389455434,10.2040735105929,"DED"
"DED2F",295965826.1,247412,1196.24685180994,21945,7.08694431104787,9.99629460212233,"DED"
"DED41",219527796.1,248645,882.896483339701,33736,6.78320796082077,10.4263207954264,"DED"
"DED42",197346777.83,347665,567.63487216142,22121,6.34147838131518,10.004282662571,"DED"
"DED43",238339081.21,312450,762.807109009442,25930,6.63700519330717,10.1631558785327,"DED"
"DED44",77712933.53,232318,334.511030268856,23844,5.8126698544173,10.0792878923398,"DED"
"DED45",173982392.21,324534,536.09912123229,29252,6.28431907164597,10.2837032263908,"DED"
"DED51",235335700.48,560472,419.888416334803,35189,6.03998900058613,10.4684888127479,"DED"
"DED52",36363712.96,258408,140.722086622705,24798,4.946786928508,10.1185182837398,"DED"
"DED53",17043688.62,197605,86.2513024468004,26179,4.45726515662992,10.1727128416373,"DED"
"DEE01",63669043.16,82919,767.846249472377,28197,6.64358951710627,10.2469708682884,"DEE"
"DEE02",341642271.33,236991,1441.58331468284,29445,7.27349731262147,10.2902793953787,"DEE"
"DEE03",482070307.17,235723,2045.07115203014,33079,7.6231878610404,10.4066539189346,"DEE"
"DEE04",17760082.6,86164,206.119523234762,23344,5.32845621041039,10.0580952707626,"DEE"
"DEE05",103465245.23,164817,627.75833336367,27334,6.44215527292158,10.2158866275247,"DEE"
"DEE06",46316755.75,91693,505.128589423402,23503,6.22481302938359,10.0648833515589,"DEE"
"DEE07",86120473.99,173473,496.448865183631,26731,6.20748048761463,10.1935792195817,"DEE"
"DEE08",102851252.68,184081,558.728237460683,24092,6.32566319655303,10.0896351141636,"DEE"
"DEE09",117604468.11,221366,531.267078548648,22463,6.27526486757817,10.0196247901652,"DEE"
"DEE0A",50434928.98,141408,356.662487129441,19338,5.87678992039051,9.86982735104349,"DEE"
"DEE0B",81700270.41,186431,438.233289581668,32385,6.08275139319798,10.385450631617,"DEE"
"DEE0C",461923303.74,196695,2348.42422908564,23508,7.76149984141054,10.0650960677325,"DEE"
"DEE0D",46274559.1,115262,401.472810640107,23716,5.99513981164196,10.0739052048273,"DEE"
"DEE0E",41682044.35,128447,324.507729647248,24360,5.78230935603687,10.1006977218238,"DEE"
"DEF01",146792484.72,85942,1708.04129203416,39875,7.44310254972032,10.5935048400871,"DEF"
"DEF02",333653399.71,246306,1354.62960589673,44198,7.21128334236415,10.6964348181733,"DEF"
"DEF03",206658224.18,216253,955.631709987838,37273,6.86237259822868,10.5260244829285,"DEF"
"DEF04",33016988.15,79197,416.896955061429,39657,6.03283908109762,10.5880227562475,"DEF"
"DEF05",148372137.17,132917,1116.2766024662,30567,7.01775396390333,10.3276762746424,"DEF"
"DEF06",36775443.8,192999,190.547328224499,21729,5.24990060583347,9.98640305286344,"DEF"
"DEF07",240897027.66,163960,1469.24266686997,33508,7.29250235441001,10.4195394952737,"DEF"
"DEF08",214666919,199574,1075.62567769349,24851,6.98065779701185,10.1206532721638,"DEF"
"DEF09",36555119.41,307471,118.889649462876,28549,4.77819574745056,10.259377188201,"DEF"
"DEF0A",51256774.2,128304,399.494748410026,18583,5.99020061971324,9.83000246327365,"DEF"
"DEF0B",128381506.32,270378,474.822309211548,26732,6.16294064817664,10.193616628631,"DEF"
"DEF0C",106844910.57,196839,542.803563165836,24107,6.2967474923567,10.090257533736,"DEF"
"DEF0D",38815945.05,267503,145.10470929298,29861,4.97745561486299,10.3043085601506,"DEF"
"DEF0E",109989925.73,131457,836.69888807747,30945,6.72946425436254,10.3399667141735,"DEF"
"DEF0F",42112413.21,239614,175.751054654569,32341,5.16906853155225,10.3840910541125,"DEF"
"DEG01",449656954.71,210118,2140.02110580721,39367,7.668570970494,10.580683180882,"DEG"
"DEG02",67415866.03,96011,702.168147712241,27190,6.5541729019995,10.2106045376265,"DEG"
"DEG03",463053559.57,109527,4227.75717010418,41476,8.34942691159055,10.6328702256782,"DEG"
"DEG04",44613103.84,36778,1213.03778998314,31091,7.1008830626081,10.3446736672187,"DEG"
"DEG05",118495771.17,64131,1847.71438415119,29021,7.52170468622618,10.2757749848383,"DEG"
"DEG06",80657585.3,101325,796.028475697015,24623,6.67963495869324,10.1114362444678,"DEG"
"DEG07",72935470.35,85355,854.495581395349,25275,6.75051133155965,10.1375710438887,"DEG"
"DEG09",58111768.45,105273,552.010187322485,23292,6.31356650140116,10.055865232957,"DEG"
"DEG0A",33525157.4,77110,434.770553754377,20625,6.07481842929772,9.93425921120288,"DEG"
"DEG0B",98539767.26,124623,790.70289802043,26541,6.67292229420287,10.1864459861515,"DEG"
"DEG0C",80668335.76,136831,589.547220732144,26460,6.37935481979249,10.1833894376689,"DEG"
"DEG0D",46153391.49,70600,653.730757648725,23434,6.48269558113903,10.0619432382281,"DEG"
"DEG0E",50432143.37,64524,781.602866685264,22557,6.66134676843585,10.0238007180461,"DEG"
"DEG0F",241559625.03,109620,2203.60905883963,27130,7.69785177651752,10.208395405653,"DEG"
"DEG0G",45999183.65,82127,560.098185127912,22298,6.32811209894614,10.0122522673275,"DEG"
"DEG0H",39191222.89,56818,689.767730120736,26972,6.53635491790763,10.2025545698545,"DEG"
"DEG0I",75163170.07,109278,687.816120994162,24689,6.53352153621456,10.1141130792914,"DEG"
"DEG0J",41259509.88,86184,478.737467279309,21340,6.17115236214554,9.96833852485574,"DEG"
"DEG0K",74244219.36,82951,895.037062362117,25559,6.79686512787793,10.1487447840954,"DEG"
"DEG0L",67017010.72,101114,662.786663765651,21389,6.49645316429634,9.97063205016546,"DEG"
"DEG0M",42110743.23,92344,456.020350320541,20875,6.12253743641451,9.94630754971906,"DEG"
"DEG0N",59109819.23,42417,1393.54077916873,40716,7.23960311033934,10.6143764145722,"DEG"
"DEG0P",86383718.73,125655,687.467420556285,25257,6.5330144401361,10.1368586240058,"DEG"
