"NUTS3","funding_by_region","population","funding_per_capita_germany_erdf","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DEA34",44461835.48,369666,120.275696114871,35520,4.78978657526256,10.4778511971061,"DEA"
"DEA35",14258618.8,218401,65.2864171867345,27489,4.17878400831735,10.2215412036333,"DEA"
"DEA36",80629361.5,617807,130.508980150759,24333,4.87144203781099,10.0995887327385,"DEA"
"DEA37",54567723.06,443374,123.073800132619,30722,4.81278417652195,10.3327342893091,"DEA"
"DEA38",38819596.42,277431,139.925229768843,30005,4.94110820686179,10.3091193134236,"DEA"
"DEA41",100310738.82,333090,301.152057461947,38290,5.70761531148348,10.5529440444713,"DEA"
"DEA42",21261495.27,360642,58.9545734273878,45492,4.07676720543954,10.7252917653043,"DEA"
"DEA43",3921667.42,252122,15.5546418797249,32221,2.74435910724464,10.3803736928726,"DEA"
"DEA44",15269024.76,144010,106.027531143671,26443,4.66369878815913,10.1827467519768,"DEA"
"DEA45",101929138.65,350750,290.603388880969,28497,5.67195941273704,10.2575540975583,"DEA"
"DEA46",6392104.46,313050,20.4187971889475,39199,3.01645590742414,10.5764065152491,"DEA"
"DEA47",67164582.38,304332,220.695103965406,34662,5.39678212889975,10.4533992650093,"DEA"
"DEA51",125244781,364742,343.379103585548,31705,5.83883509508461,10.3642296761341,"DEA"
"DEA52",666445560.35,586181,1136.92794606103,35664,7.03608511976446,10.4818970556256,"DEA"
"DEA53",5176159.42,189044,27.3807125325321,32711,3.30983884335413,10.3954666917557,"DEA"
"DEA54",21619540.39,179397,120.512273839585,27625,4.79175160533349,10.2264764388201,"DEA"
"DEA55",8594935.96,155851,55.1484171420139,21893,4.01002804432687,9.99392223000734,"DEA"
"DEA56",6869290.1,325954,21.0744157151009,29266,3.04805977942772,10.2841817116524,"DEA"
"DEA57",23948764.54,263762,90.7968719527453,34227,4.5086248351542,10.4407700852645,"DEA"
"DEA58",22372468.78,416171,53.7578754406242,35176,3.98449017610036,10.4681193108606,"DEA"
"DEA59",19877315.85,136365,145.765525244748,38092,4.9819993392473,10.5477595653139,"DEA"
"DEA5A",33731465.2,280800,120.126300569801,38128,4.7885436940356,10.5487041993385,"DEA"
"DEA5B",18217632.07,302995,60.1251904156834,33403,4.09642889541772,10.4164009952905,"DEA"
"DEA5C",45512467.02,396035,114.920315174164,29099,4.74423897666009,10.278459088308,"DEA"
"DEB11",9705191.32,112586,86.2024702893788,65163,4.45669883490843,11.0846471021718,"DEB"
"DEB12",7638123.86,127770,59.7802603114972,24568,4.09067551133773,10.1092000621207,"DEB"
"DEB13",37309798.61,129171,288.840363626511,25633,5.66587416050239,10.1516358628399,"DEB"
"DEB14",11947736.48,156821,76.1870953507502,28574,4.33319209599851,10.2602524924251,"DEB"
"DEB15",10263001.57,80615,127.308832971531,27655,4.84661589020671,10.2275618224288,"DEB"
"DEB17",10631622.85,211925,50.1669121151351,30130,3.91535568816935,10.3132766321243,"DEB"
