"NUTS3","funding_by_region","population","funding_per_capita_germany_aaw","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DEA24",18602845.93,163487,113.787921547279,45334,4.73433637851336,10.7218125818243,"DEA"
"DEA26",71514181.19,262828,272.094986797449,28131,5.60615122150132,10.2446274500877,"DEA"
"DEA27",19288334.29,466657,41.3330010907369,34349,3.72166123877729,10.4443281851452,"DEA"
"DEA28",15247487.67,191165,79.7608750032694,26189,4.37903309604563,10.1730947542604,"DEA"
"DEA29",20969810.87,252527,83.0398764092553,23832,4.41932093108862,10.0787844943931,"DEA"
"DEA2A",35279688.62,273452,129.016019703641,34217,4.85993658040066,10.4404778755727,"DEA"
"DEA2B",23166819.72,282729,81.9400193117791,25074,4.40598750780065,10.129586731676,"DEA"
"DEA2C",64518817.44,596213,108.214375466486,26615,4.68411421772114,10.1892302456069,"DEA"
"DEA2D",296795577.91,553922,535.807528695376,35713,6.28377500832828,10.4832700471411,"DEA"
"DEA31",55473962.51,117143,473.557639039465,20269,6.16027363497366,9.91684790423797,"DEA"
"DEA32",77390997.43,260368,297.236977777607,29053,5.69452972562086,10.2768770271718,"DEA"
"DEA33",116374533.21,310039,375.354498014766,51715,5.92787090746863,10.8535031538119,"DEA"
"DEA34",48690457.84,369666,131.71473124388,35520,4.88063845704128,10.4778511971061,"DEA"
"DEA35",18951255,218401,86.772748293277,27489,4.46329261261575,10.2215412036333,"DEA"
"DEA36",138956933.49,617807,224.919648838553,24333,5.41574322215012,10.0995887327385,"DEA"
"DEA37",61529460.1,443374,138.775526079563,30722,4.93285770745041,10.3327342893091,"DEA"
"DEA38",30025507.55,277431,108.226937689011,30005,4.68423029743213,10.3091193134236,"DEA"
"DEA41",110992677.22,333090,333.221283196734,38290,5.80880678339302,10.5529440444713,"DEA"
"DEA42",37913314.67,360642,105.127285978893,45492,4.65517186339693,10.7252917653043,"DEA"
"DEA43",19857299.17,252122,78.7606760615892,32221,4.36641383755314,10.3803736928726,"DEA"
"DEA44",23764806.05,144010,165.02191549198,26443,5.10607828624414,10.1827467519768,"DEA"
"DEA45",125412592.79,350750,357.555503321454,28497,5.87929060412943,10.2575540975583,"DEA"
"DEA46",16461171.21,313050,52.5832014374701,39199,3.96239670442937,10.5764065152491,"DEA"
"DEA47",98657369,304332,324.176783907049,34662,5.78128899633351,10.4533992650093,"DEA"
"DEA51",149558886.57,364742,410.040210806543,31705,6.01625523002721,10.3642296761341,"DEA"
"DEA52",982298350.38,586181,1675.75945037454,35664,7.42402174471167,10.4818970556256,"DEA"
"DEA53",27882273.89,189044,147.490922166268,32711,4.99376662925046,10.3954666917557,"DEA"
"DEA54",36576295.33,179397,203.884654314175,27625,5.31755441390548,10.2264764388201,"DEA"
"DEA55",21792611.7,155851,139.829784216976,21893,4.94042585587039,9.99392223000734,"DEA"
"DEA56",33859910.33,325954,103.879413444842,29266,4.64323074031001,10.2841817116524,"DEA"
"DEA57",34543492.67,263762,130.964629741964,34227,4.87492728477432,10.4407700852645,"DEA"
"DEA58",39168253.04,416171,94.1157674129144,35176,4.54452559273444,10.4681193108606,"DEA"
