"NUTS3","funding_by_region","population","funding_per_capita_germany_erdf","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DEB22",33842946.43,111828,302.633923793683,31427,5.71252390278276,10.3554226750291,"DEB"
"DEB23",31936263.89,97180,328.63000504219,26407,5.79493251318797,10.1813844055031,"DEB"
"DEB24",30344666.9,60794,499.139173273678,30461,6.212884961221,10.3242024558512,"DEB"
"DEB25",86844941.79,147999,586.794112054811,19305,6.37467401222873,9.86811940869834,"DEB"
"DEB31",1918309.92,48363,39.6648247627318,32321,3.68046476881232,10.3834724527504,"DEB"
"DEB32",58368654.76,98520,592.454879821356,47864,6.38427471790932,10.7761189350699,"DEB"
"DEB33",3107560.6,45362,68.5058110312596,41023,4.22691857424323,10.6218881640082,"DEB"
"DEB34",2704548.27,164718,16.4192636506028,83718,2.79845525835386,11.3352092871203,"DEB"
"DEB35",82288730.24,209779,392.263907445454,54838,5.97193484654982,10.9121386632811,"DEB"
"DEB36",332367,52999,6.27119379610936,29711,1.83596673462498,10.299272626591,"DEB"
"DEB37",4940964.44,40125,123.139300685358,37010,4.81331624044597,10.5189434253802,"DEB"
"DEB38",741629.28,50284,14.7488123458754,49467,2.69116256062031,10.8090610595691,"DEB"
"DEB3A",3483110.67,34260,101.666978108581,44335,4.62170255129771,10.6995297118141,"DEB"
"DEB3B",9845833.2,127274,77.3593444065559,23301,4.34846137652997,10.0562515570878,"DEB"
"DEB3C",4917028.95,132203,37.19302096019,21344,3.61612113508136,9.96852594871535,"DEB"
"DEB3D",7665932.92,75230,101.899945766317,28104,4.62399140800397,10.2436671939457,"DEB"
"DEB3E",7974106.43,127303,62.6387942939287,36861,4.13738480331608,10.5149093605357,"DEB"
"DEB3F",23146378.43,104966,220.513103576396,20051,5.39595711977153,9.9060343068027,"DEB"
"DEB3G",7271164.12,70997,102.415089651675,16752,4.62903406162865,9.72627293311032,"DEB"
"DEB3H",7524348.27,110526,68.0776312360892,25774,4.22064868983032,10.1571215108483,"DEB"
"DEB3I",2952189.94,151546,19.4804873767701,19075,2.96941331724279,9.85613385615266,"DEB"
"DEB3J",1323331.99,208749,6.33934529027684,34967,1.84677549659893,10.4621600385593,"DEB"
"DEB3K",2061752.52,96474,21.3710690963368,15460,3.06203809598503,9.64601132214141,"DEB"
"DEC01",100760521.39,327380,307.778487965056,42983,5.72938032931019,10.6685599676675,"DEC"
"DEC02",18966518.49,103997,182.375630931661,25092,5.2060684663663,10.1303043492166,"DEC"
"DEC03",17232950.42,133735,128.858940591468,24855,4.85871832228502,10.1208142185288,"DEC"
"DEC04",10753833.39,197009,54.5854929977818,32719,3.9997681514361,10.3957112279025,"DEC"
"DEC05",24035532.42,144584,166.239227162065,37974,5.11342787841124,10.5446569940034,"DEC"
"DEC06",1530989.56,88892,17.223029743959,25809,2.84624742684271,10.1584785472895,"DEC"
"DED21",1174591427.96,543825,2159.87023023951,38024,7.6778034202806,10.5459728182938,"DED"
"DED2C",70277567.26,306273,229.460537690231,24429,5.43573106565349,10.1035262301352,"DED"
"DED2D",101730522.05,260000,391.271238653846,24909,5.96940102448032,10.1229844629301,"DED"
"DED2E",62417579.14,245244,254.512155812171,27013,5.53934859835552,10.2040735105929,"DED"
"DED2F",76649622.29,247412,309.805596697007,21945,5.73594499333607,9.99629460212233,"DED"
"DED41",212125360.64,248645,853.125382131151,33736,6.74890652629252,10.4263207954264,"DED"
"DED42",197319617.23,347665,567.556749255749,22121,6.34134074304457,10.004282662571,"DED"
"DED43",235600168.47,312450,754.041185693711,25930,6.62544698945213,10.1631558785327,"DED"
"DED44",75639373.63,232318,325.585506202705,23844,5.78562511901815,10.0792878923398,"DED"
"DED45",173945738.13,324534,535.986177503744,29252,6.284108372499,10.2837032263908,"DED"
"DED51",201904266.3,560472,360.239702072539,35189,5.88676964896804,10.4684888127479,"DED"
"DED52",36351611.96,258408,140.675257577165,24798,4.94645409632648,10.1185182837398,"DED"
"DED53",17038639.4,197605,86.2257503605678,26179,4.45696886114013,10.1727128416373,"DED"
"DEE01",59498918.06,82919,717.554698681846,28197,6.57584917982468,10.2469708682884,"DEE"
"DEE02",335072376.51,236991,1413.86118675393,29445,7.25407967102497,10.2902793953787,"DEE"
"DEE03",433095394.13,235723,1837.30647467578,33079,7.51605590563613,10.4066539189346,"DEE"
"DEE04",17521408.54,86164,203.349525788032,23344,5.31492630035166,10.0580952707626,"DEE"
"DEE05",102615807.11,164817,622.604507484058,27334,6.43391149775653,10.2158866275247,"DEE"
"DEE06",45509075.75,91693,496.320065326688,23503,6.20722101161028,10.0648833515589,"DEE"
"DEE07",84230284.62,173473,485.552706300116,26731,6.1852878427044,10.1935792195817,"DEE"
"DEE08",98713357.97,184081,536.249574752419,24092,6.28459967723943,10.0896351141636,"DEE"
"DEE09",109861939.57,221366,496.290937045436,22463,6.20716232138583,10.0196247901652,"DEE"
"DEE0A",50431595.26,141408,356.638911942747,19338,5.87672381877699,9.86982735104349,"DEE"
"DEE0B",79774641.59,186431,427.904380655578,32385,6.05889976093891,10.385450631617,"DEE"
"DEE0C",341956289.56,196695,1738.51033102011,23508,7.46078389392097,10.0650960677325,"DEE"
"DEE0D",43059043.92,115262,373.575366729711,23716,5.92311976930324,10.0739052048273,"DEE"
"DEE0E",41675210.71,128447,324.45452762618,24360,5.78214539574306,10.1006977218238,"DEE"
"DEF01",134772758.26,85942,1568.18270764004,39875,7.35767271685172,10.5935048400871,"DEF"
"DEF02",286138505.16,246306,1161.71958929137,44198,7.05765659098496,10.6964348181733,"DEF"
"DEF03",139950827.86,216253,647.162480335533,37273,6.47259739177633,10.5260244829285,"DEF"
"DEF04",29648258.84,79197,374.360882861725,39657,5.92522025960908,10.5880227562475,"DEF"
"DEF05",146002480.99,132917,1098.44851290655,30567,7.00165402036349,10.3276762746424,"DEF"
"DEF06",34792483.18,192999,180.272867631439,21729,5.19447163431206,9.98640305286344,"DEF"
"DEF07",222347329.56,163960,1356.10715759941,33508,7.21237349015638,10.4195394952737,"DEF"
"DEF08",197608801.8,199574,990.153034964474,24851,6.89785951195446,10.1206532721638,"DEF"
"DEF09",27535844.96,307471,89.5559092076976,28549,4.49486311413194,10.259377188201,"DEF"
"DEF0A",46873229.57,128304,365.329448575259,18583,5.90079954532143,9.83000246327365,"DEF"
"DEF0B",83713670.88,270378,309.617168852495,26732,5.73533659512792,10.193616628631,"DEF"
"DEF0C",88966179.28,196839,451.974351017837,24107,6.11362543268638,10.090257533736,"DEF"
"DEF0D",30626311.66,267503,114.489600714758,29861,4.7404839954177,10.3043085601506,"DEF"
"DEF0E",101451993.81,131457,771.750411237135,30945,6.64866119624527,10.3399667141735,"DEF"
"DEF0F",38487959.05,239614,160.62483431686,32341,5.07907142415858,10.3840910541125,"DEF"
"DEG01",252194541.23,210118,1200.25195951799,39367,7.09028678000125,10.580683180882,"DEG"
"DEG02",19749849.49,96011,205.704028600889,27190,5.32643838130373,10.2106045376265,"DEG"
"DEG03",394515549.43,109527,3601.99356715696,41476,8.18924273982563,10.6328702256782,"DEG"
"DEG04",11134279.97,36778,302.74294333569,31091,5.71288407360892,10.3446736672187,"DEG"
"DEG05",98295125.8,64131,1532.72404609315,29021,7.33480185359658,10.2757749848383,"DEG"
"DEG06",68252596.84,101325,673.600758351838,24623,6.51263758874672,10.1114362444678,"DEG"
"DEG07",48027391.52,85355,562.678126881846,25275,6.33270775396138,10.1375710438887,"DEG"
"DEG09",36526768.94,105273,346.971863060804,23292,5.84924369037908,10.055865232957,"DEG"
"DEG0A",17065218.03,77110,221.310050966152,20625,5.39956466385733,9.93425921120288,"DEG"
"DEG0B",71943318.01,124623,577.287643613137,26541,6.35834065808438,10.1864459861515,"DEG"
"DEG0C",35244561.58,136831,257.577314935943,26460,5.55131992721554,10.1833894376689,"DEG"
"DEG0D",32185016.64,70600,455.87842266289,23434,6.12222615699842,10.0619432382281,"DEG"
"DEG0E",38989444.82,64524,604.262674663691,22557,6.40400899522408,10.0238007180461,"DEG"
"DEG0F",142251255.93,109620,1297.67611685824,27130,7.16833034136502,10.208395405653,"DEG"
"DEG0G",33350101.37,82127,406.079625092844,22298,6.00654926129087,10.0122522673275,"DEG"
"DEG0H",25938140.12,56818,456.512726952726,26972,6.12361657906091,10.2025545698545,"DEG"
"DEG0I",51141265.84,109278,467.992330020681,24689,6.14845190693865,10.1141130792914,"DEG"
"DEG0J",33699850.14,86184,391.022117098301,21340,5.9687641238544,9.96833852485574,"DEG"
"DEG0K",65514918.88,82951,789.802641077262,25559,6.67178309282931,10.1487447840954,"DEG"
"DEG0L",50639649.87,101114,500.817392942619,21389,6.21624154949954,9.97063205016546,"DEG"
"DEG0M",30892363.02,92344,334.535682015074,20875,5.81274354656996,9.94630754971906,"DEG"
"DEG0N",38702180.4,42417,912.421444232265,40716,6.81610199323823,10.6143764145722,"DEG"
"DEG0P",74350963.92,125655,591.70716581115,25257,6.38301186015714,10.1368586240058,"DEG"
