"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,61687,,
"2","Large regions (TL2)","DE3","Berlin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","EUR","Euro","0","Units","2015","2015",37059,,
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","EUR","Euro","0","Units","2015","2015",26905,,
"2","Large regions (TL2)","DE4","Brandenburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,34367,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,77948,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,36420,,
"2","Large regions (TL2)","DE8","Mecklenburg-Vorpommern","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2016","2016","EUR","Euro","6","Millions",,,41088.9,,
"2","Large regions (TL2)","DEE","Saxony-Anhalt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2016","2016","EUR","Euro","6","Millions",,,58990.8,,
"2","Large regions (TL2)","DE4","Brandenburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",66569.1,,
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",58234.8,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2016","2016","EUR","Euro","0","Units",,,43507,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2016","2016","EUR","Euro","0","Units",,,30488,,
"2","Large regions (TL2)","DEC","Saarland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,45681,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","EUR","Euro","0","Units","2015","2015",42937,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,58923,,
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,44853,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,38675,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2016","2016","EUR","Euro","6","Millions",,,87511.5,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,140222,,
"2","Large regions (TL2)","DE8","Mecklenburg-Vorpommern","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,52121.3,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,828807,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,148715,,
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,74851.9,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2016","2016","EUR","Euro","0","Units",,,44829,,
"2","Large regions (TL2)","DEC","Saarland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2016","2016","EUR","Euro","0","Units",,,34397,,
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2016","2016","EUR","Euro","0","Units",,,27263,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,59534,,
"2","Large regions (TL2)","DEB","Rhineland-Palatinate","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2016","2016","EUR","Euro","0","Units","2015","2015",33136,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,630698,,
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",276934,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,39779.8,,
"2","Large regions (TL2)","DEE","Saxony-Anhalt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,34960,,
"2","Large regions (TL2)","DEC","Saarland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,43633,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,116217,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,55526,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,116589,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,121844,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,92619.9,,
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,61180.4,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,163549,,
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",279921,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",660149,,
"2","Large regions (TL2)","DEB","Rhineland-Palatinate","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",136233,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",118467,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,757019,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,848521,,
"2","Large regions (TL2)","DEB","Rhineland-Palatinate","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,175107,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,47638,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,44972,,
"2","Large regions (TL2)","DEC","Saarland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,35510,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",62266,,
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,45233,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,497299,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,813089,,
"2","Large regions (TL2)","DE4","Brandenburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,88285,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,64042,,
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,36195,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,60751,,
"2","Large regions (TL2)","DEB","Rhineland-Palatinate","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,46212,,
"2","Large regions (TL2)","DEC","Saarland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,47664,,
"2","Large regions (TL2)","DEE","Saxony-Anhalt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",26560,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",31205,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,32388.7,,
"2","Large regions (TL2)","DEE","Saxony-Anhalt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,60908.5,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,375965,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,911370,,
"2","Large regions (TL2)","DEB","Rhineland-Palatinate","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,188077,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,152271,,
"2","Large regions (TL2)","DE3","Berlin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",38230,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",46318,,
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",35191,,
"2","Large regions (TL2)","DE8","Mecklenburg-Vorpommern","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,44183,,
"2","Large regions (TL2)","DEE","Saxony-Anhalt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,81756.4,,
"2","Large regions (TL2)","DE3","Berlin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",137405,,
"2","Large regions (TL2)","DEC","Saarland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",34367.2,,
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",59484.5,,
"2","Large regions (TL2)","DE8","Mecklenburg-Vorpommern","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,55216.3,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,85962,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,60365,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",36878,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",29025,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,56202,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,37307,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,40109,,
"2","Large regions (TL2)","DE3","Berlin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,141322,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,280094,,
"2","Large regions (TL2)","DE3","Berlin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,189694,,
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,124322,,
"2","Large regions (TL2)","DEE","Saxony-Anhalt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",59220.2,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,46726,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,63944,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,50911,,
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,40070,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",44005,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",45431,,
"2","Large regions (TL2)","DE4","Brandenburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",27482,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2017","2017","EUR","Euro","0","Units","2015","2015",43725,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,58394,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,59534,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,47400,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,667515,,
"2","Large regions (TL2)","DE4","Brandenburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","EUR","Euro","6","Millions","2015","2015",68685.8,,
"2","Large regions (TL2)","DE3","Berlin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,176613,,
"2","Large regions (TL2)","DE7","Hesse","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,350039,,
"2","Large regions (TL2)","DE3","Berlin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,39320,,
"2","Large regions (TL2)","DE4","Brandenburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,28265,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,37929,,
"2","Large regions (TL2)","DEB","Rhineland-Palatinate","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,34428,,
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2017","2017","EUR","Euro","0","Units",,,28394,,
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2017","2017",,,"0","Units",,,48584,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2017","2017",,,"0","Units",,,80034,,
"2","Large regions (TL2)","DE2","Bavaria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,605752,,
"2","Large regions (TL2)","DEB","Rhineland-Palatinate","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2017","2017","EUR","Euro","6","Millions",,,140117,,
