"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2008","2008","EUR","Euro","6","Millions","2015","2015",3097.29,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2001","2001","EUR","Euro","6","Millions","2015","2015",2454.55,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2001","2001","EUR","Euro","6","Millions","2015","2015",2176.64,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2009","2009","EUR","Euro","6","Millions","2015","2015",2395.14,,
"3","Small regions (TL3)","DEG0J","Saale-Holzland-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2009","2009","EUR","Euro","6","Millions","2015","2015",1659.94,,
"3","Small regions (TL3)","DEG0J","Saale-Holzland-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","EUR","Euro","6","Millions","2015","2015",1877.8,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2008","2008","EUR","Euro","6","Millions","2015","2015",1917.96,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",2085.02,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2004","2004","EUR","Euro","6","Millions","2015","2015",1985.34,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2012","2012","EUR","Euro","6","Millions","2015","2015",1961.9,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2002","2002","EUR","Euro","6","Millions","2015","2015",1605.17,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2011","2011",,,"0","Units",,,2432.16,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2009","2009",,,"0","Units",,,1750.03,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2001","2001",,,"0","Units",,,2079.28,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2009","2009",,,"0","Units",,,3917.75,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,1722.29,,
"3","Small regions (TL3)","DEG0B","Schmalkalden-Meiningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,3724.31,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,1578.09,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2012","2012",,,"0","Units",,,1775.51,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,1715.08,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,3662.02,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2009","2009",,,"0","Units",,,3018.13,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2013","2013",,,"0","Units",,,3186.71,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,3124.26,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,2540.92,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2001","2001","EUR","Euro","0","Units",,,28615,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2008","2008","EUR","Euro","0","Units",,,25188,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2014","2014","EUR","Euro","0","Units",,,39511,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2015","2015","EUR","Euro","0","Units",,,40876,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2002","2002","EUR","Euro","0","Units",,,14666,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2003","2003","EUR","Euro","0","Units",,,15040,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2005","2005","EUR","Euro","0","Units",,,16452,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2012","2012","EUR","Euro","0","Units",,,22775,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2013","2013","EUR","Euro","0","Units",,,22850,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2004","2004",,,"0","Units",,,16156,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,17222,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2011","2011",,,"0","Units",,,25633,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,16704,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2008","2008",,,"0","Units",,,18706,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2005","2005",,,"0","Units",,,33592,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,38792,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2008","2008",,,"0","Units",,,28484,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,28917,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2010","2010",,,"0","Units",,,31233,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,18879,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,14569,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,23548,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2011","2011",,,"0","Units",,,36350,,
"3","Small regions (TL3)","DEG0B","Schmalkalden-Meiningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2004","2004",,,"0","Units",,,20417,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2015","2015",,,"0","Units",,,27477,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,14728,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,22987,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,30769,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2004","2004",,,"0","Units",,,39156,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,21881,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2010","2010",,,"0","Units",,,24990,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2011","2011",,,"0","Units",,,28426,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,29484,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,23879,,
"3","Small regions (TL3)","DEG03","Jena, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,36411,,
"3","Small regions (TL3)","DEG03","Jena, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,47517,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2008","2008",,,"0","Units",,,24658,,
"3","Small regions (TL3)","DEG0J","Saale-Holzland-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2008","2008",,,"0","Units",,,21500,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,15968,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,28405,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2008","2008",,,"0","Units",,,19640,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,23513,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","EUR","Euro","0","Units","2015","2015",16701,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","EUR","Euro","0","Units","2015","2015",23510,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","EUR","Euro","0","Units","2015","2015",16357,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","EUR","Euro","0","Units","2015","2015",16453,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","EUR","Euro","0","Units","2015","2015",22038,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2015","2015","EUR","Euro","0","Units","2015","2015",27159,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","EUR","Euro","0","Units","2015","2015",16091,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2007","2007",,,"0","Units",,,23920,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2005","2005",,,"0","Units",,,23581,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,26646,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2014","2014",,,"0","Units",,,31029,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2015","2015",,,"0","Units",,,30388,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2007","2007",,,"0","Units",,,24155,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,19331,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2008","2008",,,"0","Units",,,21933,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2001","2001",,,"0","Units",,,45526,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2015","2015",,,"0","Units",,,50309,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2003","2003",,,"0","Units",,,31996,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,32374,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2008","2008",,,"0","Units",,,33397,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2015","2015",,,"0","Units",,,37318,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2008","2008",,,"0","Units",,,29630,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,28971,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,33564,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2003","2003",,,"0","Units",,,24164,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2004","2004",,,"0","Units",,,26255,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2007","2007",,,"0","Units",,,24912,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,23635,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2009","2009",,,"0","Units",,,27833,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,30261,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2014","2014",,,"0","Units",,,32838,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,34414,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2015","2015",,,"0","Units",,,28189,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,36170,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2002","2002",,,"0","Units",,,20678,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2005","2005",,,"0","Units",,,21462,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2007","2007",,,"0","Units",,,23628,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2011","2011",,,"0","Units",,,25234,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2005","2005",,,"0","Units",,,24766,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2015","2015",,,"0","Units",,,32705,,
