DATAFLOW,LAST UPDATE,freq,ipc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE915,2010,11.44,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE915,2011,8.37,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE915,2012,10.79,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE916,2008,1.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE916,2009,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE916,2010,2.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE916,2011,0.9,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE917,2008,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE917,2009,0.25,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE917,2010,0.53,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE917,2011,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE918,2008,1.4,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE918,2009,1.42,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE918,2010,1.75,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE918,2011,0.4,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE918,2012,2.5,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE919,2008,0.4,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91A,2008,1.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91A,2009,2.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91A,2010,0.68,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91A,2011,0.7,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91A,2012,0.33,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91B,2008,2.75,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91B,2009,2.17,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91B,2010,3.18,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91B,2011,4.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE91B,2012,4.67,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE922,2008,4.41,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE922,2009,6.73,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE922,2010,3.53,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE922,2011,0.95,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE922,2012,5.42,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE923,2008,8.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE923,2009,3.17,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE923,2010,0.25,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE923,2011,0.95,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE923,2012,3.59,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE925,2008,16.39,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE925,2009,21.19,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE925,2010,9.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE925,2011,7.39,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE925,2012,9.9,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE926,2008,0.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE926,2010,0.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE926,2011,0.43,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE926,2012,0.86,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE927,2008,1.81,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE927,2010,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE928,2008,4.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE928,2009,2.7,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE928,2010,1.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE928,2011,1.53,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE928,2012,1.16,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE929,2008,77.15,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE929,2009,53.96,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE929,2010,58.07,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE929,2011,72.38,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE929,2012,56.5,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE931,2008,2.75,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE931,2009,1.03,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE931,2010,2.17,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE931,2011,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE932,2008,0.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE932,2009,1.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE932,2010,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE932,2011,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE932,2012,0.7,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE933,2008,5.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE933,2009,8.29,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE933,2010,10.13,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE933,2011,10.42,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE933,2012,8.95,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE935,2008,2.03,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE935,2009,1.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE935,2011,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE935,2012,1.17,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE936,2008,3.32,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE936,2009,2.53,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE936,2010,2.7,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE936,2011,0.95,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE936,2012,2.83,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE937,2008,4.14,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE937,2009,1.7,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE937,2010,4.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE937,2011,0.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE937,2012,1.72,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE938,2008,1.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE938,2009,0.25,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE938,2010,2.32,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE938,2011,1.25,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE938,2012,0.83,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE939,2008,31.29,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE939,2009,13.42,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE939,2010,14.22,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE939,2011,12.35,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE939,2012,12.49,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE93A,2012,1,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE93B,2008,7.49,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE93B,2009,5.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE93B,2010,1.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE93B,2011,2.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE93B,2012,2.42,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE941,2008,0.84,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE941,2009,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE941,2010,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE942,2008,0.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE942,2009,0.25,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE942,2012,0.33,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE943,2008,1.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE943,2009,5.32,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE943,2010,1.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE943,2011,2.98,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE943,2012,2.33,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE944,2008,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE944,2009,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE944,2010,1.6,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE944,2011,1.39,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE944,2012,1.76,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE945,2009,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE946,2008,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE946,2010,0.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE946,2011,1.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE946,2012,0.2,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE947,2008,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE947,2009,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE947,2010,0.25,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE947,2011,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE947,2012,0.33,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE948,2008,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE948,2010,0.07,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE948,2011,1.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE949,2008,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE949,2009,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE949,2010,1.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE949,2012,0.92,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94A,2008,0.45,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94A,2009,0.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94A,2010,0.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94A,2011,0.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94A,2012,1,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94B,2010,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94B,2012,1.62,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94C,2008,0.3,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94C,2010,0.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94C,2012,0.33,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94D,2008,1.15,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94D,2009,2.73,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94D,2010,1.37,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94D,2011,0.87,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94D,2012,2.75,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94E,2008,2.61,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94E,2009,2.01,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94E,2010,3.33,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94E,2011,3.7,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94E,2012,0.25,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94F,2008,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94F,2009,0.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94F,2010,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94F,2011,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94F,2012,0.2,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94G,2008,0.75,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94G,2009,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94G,2010,0.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94G,2011,1.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DE94H,2009,1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA11,2008,40.37,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA11,2009,25.26,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA11,2010,29.17,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA11,2011,18.85,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA11,2012,19.9,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA12,2008,1.7,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA12,2009,9.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA12,2010,4.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA12,2011,8.43,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA12,2012,6.64,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA13,2008,7.06,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA13,2009,7.28,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA13,2010,2.34,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA13,2011,4.14,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA13,2012,3.8,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA14,2008,1.81,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA14,2009,5.47,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA14,2010,5.92,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA14,2011,2.3,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA14,2012,1.45,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA15,2008,1.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA15,2009,2.63,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA15,2010,0.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA15,2011,2.75,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA15,2012,0.74,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA16,2008,3.96,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA16,2009,2.23,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA16,2010,2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA16,2011,2.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA16,2012,3.58,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA17,2008,0.75,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA17,2009,0.7,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA17,2010,1.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA17,2011,0.2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA17,2012,0.25,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA18,2008,2,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA18,2009,0.4,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA18,2010,0.48,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA18,2011,1.08,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA18,2012,1,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA19,2008,1.85,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA19,2009,1.52,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA19,2010,4.56,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA19,2011,1.42,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA19,2012,1.93,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1A,2008,2.45,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1A,2009,4.13,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1A,2010,4.15,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1A,2011,5.12,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1A,2012,5.29,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1B,2008,3.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1B,2009,0.67,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1B,2010,2.5,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1B,2011,1.17,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1B,2012,3.37,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1C,2008,37.36,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1C,2009,24.07,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1C,2010,31.1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1C,2011,29.28,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1C,2012,14.6,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1D,2008,8.62,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1D,2009,16.78,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1D,2010,20.19,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1D,2011,11.84,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1D,2012,4.41,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1E,2008,4.77,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1E,2009,3.9,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1E,2010,5.43,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1E,2011,3.42,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1E,2012,4.63,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1F,2008,3.61,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1F,2009,4.08,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1F,2010,8.13,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1F,2011,6.83,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA1F,2012,4.95,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA22,2008,24.85,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA22,2009,29.14,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA22,2010,18.21,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA22,2011,27.36,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA22,2012,9.75,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA23,2008,30.94,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA23,2009,30.9,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA23,2010,38.8,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA23,2011,34.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA23,2012,18.43,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA24,2008,9.38,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA24,2009,4.66,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA24,2010,9.73,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,NR,DEA24,2011,3.18,
